emp_no,first_name,last_name,dept_info
100492,Vincent,Tibblin,"(100492,Vincent,Tibblin,Sales)"
100534,Aamer,Luga,"(100534,Aamer,Luga,Sales)"
100555,Lucien,Gecsel,"(100555,Lucien,Gecsel,Sales)"
100574,Lucien,Bennet,"(100574,Lucien,Bennet,Sales)"
100673,Giri,Jiang,"(100673,Giri,Jiang,Sales)"
100686,True,Beausoleil,"(100686,True,Beausoleil,Sales)"
100725,Zvonko,Maliniak,"(100725,Zvonko,Maliniak,Sales)"
100746,Heather,Rehfuss,"(100746,Heather,Rehfuss,Sales)"
100933,Uli,Taneja,"(100933,Uli,Taneja,Sales)"
100965,Lucian,Bultermann,"(100965,Lucian,Bultermann,Sales)"
100998,Breannda,Portugali,"(100998,Breannda,Portugali,Sales)"
101098,Maya,Norsworthy,"(101098,Maya,Norsworthy,Sales)"
101123,Henk,Wossner,"(101123,Henk,Wossner,Sales)"
101153,Manohar,Gill,"(101153,Manohar,Gill,Sales)"
101172,Nevio,Schoegge,"(101172,Nevio,Schoegge,Sales)"
101180,Subhada,Przulj,"(101180,Subhada,Przulj,Sales)"
101239,Toshimori,Khalil,"(101239,Toshimori,Khalil,Sales)"
101240,Oldrich,Perin,"(101240,Oldrich,Perin,Sales)"
101414,Xiaoheng,DasSarma,"(101414,Xiaoheng,DasSarma,Sales)"
101445,Remzi,Dehkordi,"(101445,Remzi,Dehkordi,Sales)"
101505,Dietrich,Gornas,"(101505,Dietrich,Gornas,Sales)"
101587,Hironobu,Puppo,"(101587,Hironobu,Puppo,Sales)"
101608,Girolamo,Mundy,"(101608,Girolamo,Mundy,Sales)"
101656,Yaghout,Kornyak,"(101656,Yaghout,Kornyak,Sales)"
101690,Dante,Lally,"(101690,Dante,Lally,Sales)"
101833,Cordelia,Couchot,"(101833,Cordelia,Couchot,Sales)"
101848,Jouko,Kolinko,"(101848,Jouko,Kolinko,Sales)"
101869,Zhanqiu,Siprelle,"(101869,Zhanqiu,Siprelle,Sales)"
101878,Tetsushi,Stroustrup,"(101878,Tetsushi,Stroustrup,Sales)"
102405,Kagan,Danlos,"(102405,Kagan,Danlos,Sales)"
102433,Arch,Peek,"(102433,Arch,Peek,Sales)"
102440,Yucai,Farrow,"(102440,Yucai,Farrow,Sales)"
102479,Serap,Facello,"(102479,Serap,Facello,Sales)"
102673,Stamatina,Vigier,"(102673,Stamatina,Vigier,Sales)"
102682,Oscar,Reutenauer,"(102682,Oscar,Reutenauer,Sales)"
102692,Saniya,Lindenbaum,"(102692,Saniya,Lindenbaum,Sales)"
102728,Make,Jiang,"(102728,Make,Jiang,Sales)"
102741,Palash,Naumovich,"(102741,Palash,Naumovich,Sales)"
102810,Jiafu,Birsak,"(102810,Jiafu,Birsak,Sales)"
102870,Marsal,Alpay,"(102870,Marsal,Alpay,Sales)"
102942,Gretta,Vilarrasa,"(102942,Gretta,Vilarrasa,Sales)"
102962,Chirstian,Kobara,"(102962,Chirstian,Kobara,Sales)"
103042,Berthier,Masand,"(103042,Berthier,Masand,Sales)"
103156,Yahiko,Schiper,"(103156,Yahiko,Schiper,Sales)"
103164,Valeska,Chiola,"(103164,Valeska,Chiola,Sales)"
103358,Takushi,Legleitner,"(103358,Takushi,Legleitner,Sales)"
103375,Khue,Fioravanti,"(103375,Khue,Fioravanti,Sales)"
103398,Nikolaos,Schreiter,"(103398,Nikolaos,Schreiter,Sales)"
103467,Kwangyoen,Glinert,"(103467,Kwangyoen,Glinert,Sales)"
103575,Ugo,Verhaegen,"(103575,Ugo,Verhaegen,Sales)"
103585,Juichirou,Dusink,"(103585,Juichirou,Dusink,Sales)"
103591,Moni,Vakili,"(103591,Moni,Vakili,Sales)"
103595,Zhensheng,Hutton,"(103595,Zhensheng,Hutton,Sales)"
103621,Yuqun,Vidya,"(103621,Yuqun,Vidya,Sales)"
103776,Franziska,Ashish,"(103776,Franziska,Ashish,Sales)"
103782,Sigeru,Baez,"(103782,Sigeru,Baez,Sales)"
103898,Saeed,Rosin,"(103898,Saeed,Rosin,Sales)"
103926,Jiafu,Camarinopoulos,"(103926,Jiafu,Camarinopoulos,Sales)"
104011,Masanao,Journel,"(104011,Masanao,Journel,Sales)"
104029,Alper,Pagter,"(104029,Alper,Pagter,Sales)"
104035,Sivanarayana,Chandrasekhar,"(104035,Sivanarayana,Chandrasekhar,Sales)"
104073,Vitali,Peral,"(104073,Vitali,Peral,Sales)"
104091,Shrikanth,Mawatari,"(104091,Shrikanth,Mawatari,Sales)"
104135,Yaghout,Servi,"(104135,Yaghout,Servi,Sales)"
104203,Shigenori,Gyorkos,"(104203,Shigenori,Gyorkos,Sales)"
104212,Bedrich,Driscoll,"(104212,Bedrich,Driscoll,Sales)"
104223,Mantis,Waymire,"(104223,Mantis,Waymire,Sales)"
104312,Suzette,Hettesheimer,"(104312,Suzette,Hettesheimer,Sales)"
104352,Xiaoheng,Samarati,"(104352,Xiaoheng,Samarati,Sales)"
104363,Mansur,Xiaoshan,"(104363,Mansur,Xiaoshan,Sales)"
104402,Gonzalo,Molenaar,"(104402,Gonzalo,Molenaar,Sales)"
104404,Yoshinari,Usery,"(104404,Yoshinari,Usery,Sales)"
104520,Vishv,Neimat,"(104520,Vishv,Neimat,Sales)"
104536,Shooichi,Ernst,"(104536,Shooichi,Ernst,Sales)"
104610,Fusako,Peak,"(104610,Fusako,Peak,Sales)"
104682,Toshimori,Speek,"(104682,Toshimori,Speek,Sales)"
104710,Munenori,Trogemann,"(104710,Munenori,Trogemann,Sales)"
104772,Yannik,VanScheik,"(104772,Yannik,VanScheik,Sales)"
104866,Anestis,Gelosh,"(104866,Anestis,Gelosh,Sales)"
104870,Nectarios,Peltason,"(104870,Nectarios,Peltason,Sales)"
104931,Kristin,Delaune,"(104931,Kristin,Delaune,Sales)"
105002,Jingling,Millington,"(105002,Jingling,Millington,Sales)"
105060,Manu,Rosin,"(105060,Manu,Rosin,Sales)"
105204,Ennio,Schaad,"(105204,Ennio,Schaad,Sales)"
105226,Murthy,Menyhert,"(105226,Murthy,Menyhert,Sales)"
105264,Chrisa,Simkin,"(105264,Chrisa,Simkin,Sales)"
105296,Conor,Peha,"(105296,Conor,Peha,Sales)"
105396,Sajjan,Strehl,"(105396,Sajjan,Strehl,Sales)"
105441,Abdelghani,Haldar,"(105441,Abdelghani,Haldar,Sales)"
105489,Jasminko,Sadowski,"(105489,Jasminko,Sadowski,Sales)"
105521,Toshiko,Hofman,"(105521,Toshiko,Hofman,Sales)"
105572,Vivian,Haldar,"(105572,Vivian,Haldar,Sales)"
105595,Gino,Hmelo,"(105595,Gino,Hmelo,Sales)"
105603,Masoud,Sommer,"(105603,Masoud,Sommer,Sales)"
105634,Szabolcs,Mullainathan,"(105634,Szabolcs,Mullainathan,Sales)"
105662,Jinpo,Hoogerwoord,"(105662,Jinpo,Hoogerwoord,Sales)"
105665,Tonia,Falco,"(105665,Tonia,Falco,Sales)"
105722,Maik,Riefers,"(105722,Maik,Riefers,Sales)"
105766,Boutros,Callaway,"(105766,Boutros,Callaway,Sales)"
105789,Qingxiang,Fordan,"(105789,Qingxiang,Fordan,Sales)"
105800,Golgen,Baig,"(105800,Golgen,Baig,Sales)"
105852,Filipe,Beetstra,"(105852,Filipe,Beetstra,Sales)"
105886,Stafford,Mitchem,"(105886,Stafford,Mitchem,Sales)"
105921,Willard,Gubsky,"(105921,Willard,Gubsky,Sales)"
105934,Gor,Langford,"(105934,Gor,Langford,Sales)"
106011,Youpyo,Takanami,"(106011,Youpyo,Takanami,Sales)"
106049,Tran,Zhang,"(106049,Tran,Zhang,Sales)"
106133,Guadalupe,Heijenga,"(106133,Guadalupe,Heijenga,Sales)"
106186,Gonzalo,Sewelson,"(106186,Gonzalo,Sewelson,Sales)"
106187,Kazuyasu,Rassart,"(106187,Kazuyasu,Rassart,Sales)"
106254,Gian,Lowrie,"(106254,Gian,Lowrie,Sales)"
106255,Luigi,Furedi,"(106255,Luigi,Furedi,Sales)"
106293,Froduald,Schicker,"(106293,Froduald,Schicker,Sales)"
106383,Yechezkel,Denny,"(106383,Yechezkel,Denny,Sales)"
106435,Collette,Christ,"(106435,Collette,Christ,Sales)"
106447,Tadanori,Herber,"(106447,Tadanori,Herber,Sales)"
106482,Alselm,Selenyi,"(106482,Alselm,Selenyi,Sales)"
106630,Vojin,Maliniak,"(106630,Vojin,Maliniak,Sales)"
106678,Vishwani,Oppitz,"(106678,Vishwani,Oppitz,Sales)"
106836,Yurii,Ghemri,"(106836,Yurii,Ghemri,Sales)"
106838,Hatem,Luke,"(106838,Hatem,Luke,Sales)"
106877,Temple,Hemaspaandra,"(106877,Temple,Hemaspaandra,Sales)"
106897,Susanna,Chaudhury,"(106897,Susanna,Chaudhury,Sales)"
106935,Kazuhiko,Farrow,"(106935,Kazuhiko,Farrow,Sales)"
106946,Oksana,Luiz,"(106946,Oksana,Luiz,Sales)"
107019,Noritoshi,Majewski,"(107019,Noritoshi,Majewski,Sales)"
107053,Chinho,Macedo,"(107053,Chinho,Macedo,Sales)"
107113,Sushant,VanScheik,"(107113,Sushant,VanScheik,Sales)"
107258,Parviz,Zaumen,"(107258,Parviz,Zaumen,Sales)"
107293,Haldon,Ballarin,"(107293,Haldon,Ballarin,Sales)"
107307,Eberhardt,Boyle,"(107307,Eberhardt,Boyle,Sales)"
107330,Navid,Bednarek,"(107330,Navid,Bednarek,Sales)"
107359,Xiong,Lamma,"(107359,Xiong,Lamma,Sales)"
107380,Matt,Demos,"(107380,Matt,Demos,Sales)"
107383,Heon,Pargas,"(107383,Heon,Pargas,Sales)"
107406,Chanjung,Bernick,"(107406,Chanjung,Bernick,Sales)"
107474,Taiji,Goodrum,"(107474,Taiji,Goodrum,Sales)"
107500,Karoline,Masada,"(107500,Karoline,Masada,Sales)"
107508,Rajmohan,Mapelli,"(107508,Rajmohan,Mapelli,Sales)"
107517,Haldon,Nannarelli,"(107517,Haldon,Nannarelli,Sales)"
107540,Jaques,Soloway,"(107540,Jaques,Soloway,Sales)"
107554,Zvonko,Conry,"(107554,Zvonko,Conry,Sales)"
107684,Uma,Chandrasekhar,"(107684,Uma,Chandrasekhar,Sales)"
107693,Kenton,Bharadwaj,"(107693,Kenton,Bharadwaj,Sales)"
107712,Sumant,Birjandi,"(107712,Sumant,Birjandi,Sales)"
107747,Cathie,Erman,"(107747,Cathie,Erman,Sales)"
107807,Narain,Granlund,"(107807,Narain,Granlund,Sales)"
107822,Hatem,Kroll,"(107822,Hatem,Kroll,Sales)"
107901,Munir,Honiden,"(107901,Munir,Honiden,Sales)"
107924,Achilleas,Georgakopoulos,"(107924,Achilleas,Georgakopoulos,Sales)"
107996,Licheng,Nitta,"(107996,Licheng,Nitta,Sales)"
107997,Masoud,Perfilyeva,"(107997,Masoud,Perfilyeva,Sales)"
108053,Abdelghani,Nilsson,"(108053,Abdelghani,Nilsson,Sales)"
108070,Khoa,Bennis,"(108070,Khoa,Bennis,Sales)"
108122,Moti,Terkki,"(108122,Moti,Terkki,Sales)"
108138,Berto,Middleton,"(108138,Berto,Middleton,Sales)"
108153,Lene,Puppo,"(108153,Lene,Puppo,Sales)"
108212,Masali,Versino,"(108212,Masali,Versino,Sales)"
108217,Mohan,Munoz,"(108217,Mohan,Munoz,Sales)"
108307,Diederik,Suermann,"(108307,Diederik,Suermann,Sales)"
108363,Aloke,Luef,"(108363,Aloke,Luef,Sales)"
108367,Rimon,Rouquie,"(108367,Rimon,Rouquie,Sales)"
108375,Greger,Ananiadou,"(108375,Greger,Ananiadou,Sales)"
108420,Baruch,Pietrzykowski,"(108420,Baruch,Pietrzykowski,Sales)"
108440,Xiaoqiang,Conta,"(108440,Xiaoqiang,Conta,Sales)"
108461,Aral,Sury,"(108461,Aral,Sury,Sales)"
108536,Fumino,Baba,"(108536,Fumino,Baba,Sales)"
108541,Jordanka,Mapelli,"(108541,Jordanka,Mapelli,Sales)"
108729,Jiang,Vesel,"(108729,Jiang,Vesel,Sales)"
108763,Sadegh,Cooke,"(108763,Sadegh,Cooke,Sales)"
108842,Giordano,Heijenga,"(108842,Giordano,Heijenga,Sales)"
108850,Soenke,Honiden,"(108850,Soenke,Honiden,Sales)"
108884,Basant,Deverell,"(108884,Basant,Deverell,Sales)"
109083,Moto,Merel,"(109083,Moto,Merel,Sales)"
109117,Arnould,Garnier,"(109117,Arnould,Garnier,Sales)"
109125,Adly,Piveteau,"(109125,Adly,Piveteau,Sales)"
109181,Rildo,Lally,"(109181,Rildo,Lally,Sales)"
109189,Billie,Codenie,"(109189,Billie,Codenie,Sales)"
109318,Gift,Brlek,"(109318,Gift,Brlek,Sales)"
109334,Tsutomu,Alameldin,"(109334,Tsutomu,Alameldin,Sales)"
109379,Ramya,Rindone,"(109379,Ramya,Rindone,Sales)"
109380,Kagan,Luan,"(109380,Kagan,Luan,Sales)"
109496,Mariusz,Esposito,"(109496,Mariusz,Esposito,Sales)"
109560,Ymte,Hoogerwoord,"(109560,Ymte,Hoogerwoord,Sales)"
109643,Faiza,Ratzlaff,"(109643,Faiza,Ratzlaff,Sales)"
109740,Jacqueline,Bahl,"(109740,Jacqueline,Bahl,Sales)"
109747,Tadahiko,Rullman,"(109747,Tadahiko,Rullman,Sales)"
109824,Aleksander,Luit,"(109824,Aleksander,Luit,Sales)"
109902,Kersti,Terlouw,"(109902,Kersti,Terlouw,Sales)"
109966,Khatoun,Valette,"(109966,Khatoun,Valette,Sales)"
109996,Dines,Gelosh,"(109996,Dines,Gelosh,Sales)"
111133,Hauke,Zhang,"(111133,Hauke,Zhang,Sales)"
200079,Candida,Riefers,"(200079,Candida,Riefers,Sales)"
200116,Eben,Nivat,"(200116,Eben,Nivat,Sales)"
200166,Huan,Feldmann,"(200166,Huan,Feldmann,Sales)"
200171,Hilari,Gyorkos,"(200171,Hilari,Gyorkos,Sales)"
200247,Chaoyi,Beznosov,"(200247,Chaoyi,Beznosov,Sales)"
200289,Thodoros,Schurmann,"(200289,Thodoros,Schurmann,Sales)"
200382,Mansur,Pauthner,"(200382,Mansur,Pauthner,Sales)"
200433,Gilbert,Bolotov,"(200433,Gilbert,Bolotov,Sales)"
200455,Aksel,Businaro,"(200455,Aksel,Businaro,Sales)"
200511,Duke,Gilg,"(200511,Duke,Gilg,Sales)"
200564,Elrique,Kenevan,"(200564,Elrique,Kenevan,Sales)"
200575,Izaskun,Kuzuoka,"(200575,Izaskun,Kuzuoka,Sales)"
200612,Dannz,Veevers,"(200612,Dannz,Veevers,Sales)"
200618,Berna,Panienski,"(200618,Berna,Panienski,Sales)"
200658,Nathan,Gire,"(200658,Nathan,Gire,Sales)"
200714,JoAnne,Sudbeck,"(200714,JoAnne,Sudbeck,Sales)"
200715,Gretta,Schwabacher,"(200715,Gretta,Schwabacher,Sales)"
200722,Nahla,Delgrande,"(200722,Nahla,Delgrande,Sales)"
200743,Annemarie,Roohalamini,"(200743,Annemarie,Roohalamini,Sales)"
200750,Jeane,Kusakabe,"(200750,Jeane,Kusakabe,Sales)"
200768,Minghong,Schmittgen,"(200768,Minghong,Schmittgen,Sales)"
200809,Arvin,Basawa,"(200809,Arvin,Basawa,Sales)"
200880,Francesca,Matheson,"(200880,Francesca,Matheson,Sales)"
200951,Shalesh,Brender,"(200951,Shalesh,Brender,Sales)"
200956,Alassane,Kadhim,"(200956,Alassane,Kadhim,Sales)"
200958,Khatoun,Rabehasaina,"(200958,Khatoun,Rabehasaina,Sales)"
200985,Shichao,Gecseg,"(200985,Shichao,Gecseg,Sales)"
201135,Shaw,Jahnichen,"(201135,Shaw,Jahnichen,Sales)"
201141,Jiafu,Zielinski,"(201141,Jiafu,Zielinski,Sales)"
201178,Kristof,Conta,"(201178,Kristof,Conta,Sales)"
201191,Kitty,Basagni,"(201191,Kitty,Basagni,Sales)"
201195,Torsten,Trogemann,"(201195,Torsten,Trogemann,Sales)"
201228,Shem,Jayawardene,"(201228,Shem,Jayawardene,Sales)"
201266,Uma,Rissanen,"(201266,Uma,Rissanen,Sales)"
201306,Mani,Landherr,"(201306,Mani,Landherr,Sales)"
201358,Toshimitsu,Erdmenger,"(201358,Toshimitsu,Erdmenger,Sales)"
201362,Pradeep,Luck,"(201362,Pradeep,Luck,Sales)"
201426,Garnet,Sudkamp,"(201426,Garnet,Sudkamp,Sales)"
201462,Jolita,Erva,"(201462,Jolita,Erva,Sales)"
201544,Krister,Zaiane,"(201544,Krister,Zaiane,Sales)"
201547,Sampalli,Juneja,"(201547,Sampalli,Juneja,Sales)"
201645,Gino,Olano,"(201645,Gino,Olano,Sales)"
201777,Wonhee,Perl,"(201777,Wonhee,Perl,Sales)"
201848,Elvis,Ebeling,"(201848,Elvis,Ebeling,Sales)"
201878,Mani,Binding,"(201878,Mani,Binding,Sales)"
202013,Tremaine,Luders,"(202013,Tremaine,Luders,Sales)"
202014,Mara,Bernatsky,"(202014,Mara,Bernatsky,Sales)"
202042,Margareta,Strehl,"(202042,Margareta,Strehl,Sales)"
202063,Xiaoqiu,Flanders,"(202063,Xiaoqiu,Flanders,Sales)"
202149,Pragnesh,Bridgland,"(202149,Pragnesh,Bridgland,Sales)"
202223,Marit,Waschkowski,"(202223,Marit,Waschkowski,Sales)"
202271,Josyula,Benner,"(202271,Josyula,Benner,Sales)"
202310,Krister,Perko,"(202310,Krister,Perko,Sales)"
202315,Kirk,Mersereau,"(202315,Kirk,Mersereau,Sales)"
202339,Zine,Schaaf,"(202339,Zine,Schaaf,Sales)"
202360,Indrajit,Jeong,"(202360,Indrajit,Jeong,Sales)"
202372,Bernardo,Msuda,"(202372,Bernardo,Msuda,Sales)"
202386,Nadjib,Marshall,"(202386,Nadjib,Marshall,Sales)"
202418,Xumin,Vuskovic,"(202418,Xumin,Vuskovic,Sales)"
202473,Sigeru,Perry,"(202473,Sigeru,Perry,Sales)"
202553,Limsoon,Krichel,"(202553,Limsoon,Krichel,Sales)"
202937,Heejo,Schlegelmilch,"(202937,Heejo,Schlegelmilch,Sales)"
202941,Phuoc,Sinitsyn,"(202941,Phuoc,Sinitsyn,Sales)"
202948,Haldon,Bruckman,"(202948,Haldon,Bruckman,Sales)"
202971,Fun,Dayana,"(202971,Fun,Dayana,Sales)"
202982,Takahito,Ritcey,"(202982,Takahito,Ritcey,Sales)"
202996,Tze,Hutter,"(202996,Tze,Hutter,Sales)"
203053,Shrikanth,Luke,"(203053,Shrikanth,Luke,Sales)"
203069,Hidekazu,DiGiano,"(203069,Hidekazu,DiGiano,Sales)"
203088,Hairong,Braunschweig,"(203088,Hairong,Braunschweig,Sales)"
203214,Paraskevi,Kilgour,"(203214,Paraskevi,Kilgour,Sales)"
203216,Seongbin,Hofman,"(203216,Seongbin,Hofman,Sales)"
203238,Fei,Zallocco,"(203238,Fei,Zallocco,Sales)"
203268,Uno,Poujol,"(203268,Uno,Poujol,Sales)"
203305,Naftali,Huttel,"(203305,Naftali,Huttel,Sales)"
203309,Constantine,Tsukuda,"(203309,Constantine,Tsukuda,Sales)"
203319,Caolyn,Ramsay,"(203319,Caolyn,Ramsay,Sales)"
203342,Uta,Wissmann,"(203342,Uta,Wissmann,Sales)"
203364,Spyrose,Herber,"(203364,Spyrose,Herber,Sales)"
203385,Subhrajyoti,Maginnis,"(203385,Subhrajyoti,Maginnis,Sales)"
203405,Alper,Giaccio,"(203405,Alper,Giaccio,Sales)"
203434,Yannik,Boreale,"(203434,Yannik,Boreale,Sales)"
203522,Make,Biros,"(203522,Make,Biros,Sales)"
203577,Niteen,Glowinski,"(203577,Niteen,Glowinski,Sales)"
203578,Vojin,Codenie,"(203578,Vojin,Codenie,Sales)"
203593,Leszek,Kirkerud,"(203593,Leszek,Kirkerud,Sales)"
203595,Aria,Ariola,"(203595,Aria,Ariola,Sales)"
203600,Fai,Journel,"(203600,Fai,Journel,Sales)"
203645,Tadahiro,Syang,"(203645,Tadahiro,Syang,Sales)"
203656,Chinhyun,Brodal,"(203656,Chinhyun,Brodal,Sales)"
203792,Hatim,Mahmud,"(203792,Hatim,Mahmud,Sales)"
203933,Bowen,Fortenbacher,"(203933,Bowen,Fortenbacher,Sales)"
203953,Lucian,Pokrovskii,"(203953,Lucian,Pokrovskii,Sales)"
204029,Shaowen,Litzkow,"(204029,Shaowen,Litzkow,Sales)"
204062,Kerhong,Fadgyas,"(204062,Kerhong,Fadgyas,Sales)"
204067,Brigham,Pews,"(204067,Brigham,Pews,Sales)"
204090,Brigham,Collette,"(204090,Brigham,Collette,Sales)"
204104,Patricio,Usdin,"(204104,Patricio,Usdin,Sales)"
204110,Shaw,Kalsbeek,"(204110,Shaw,Kalsbeek,Sales)"
204134,Xiaobin,Hofmeyr,"(204134,Xiaobin,Hofmeyr,Sales)"
204142,Xiping,Valette,"(204142,Xiping,Valette,Sales)"
204219,Sakthirel,Halloran,"(204219,Sakthirel,Halloran,Sales)"
204220,Xiaoshan,Bain,"(204220,Xiaoshan,Bain,Sales)"
204237,Gay,Kumaresan,"(204237,Gay,Kumaresan,Sales)"
204469,Ramya,Cmelik,"(204469,Ramya,Cmelik,Sales)"
204679,Masaru,Marchegay,"(204679,Masaru,Marchegay,Sales)"
204703,Sreekrishna,Spataro,"(204703,Sreekrishna,Spataro,Sales)"
204919,Nakhoon,Kavvadias,"(204919,Nakhoon,Kavvadias,Sales)"
204977,Martina,Perl,"(204977,Martina,Perl,Sales)"
205013,Sasan,Wilfing,"(205013,Sasan,Wilfing,Sales)"
205037,Ferdinand,Speek,"(205037,Ferdinand,Speek,Sales)"
205092,Masako,Spieker,"(205092,Masako,Spieker,Sales)"
205207,Ramalingam,Borstler,"(205207,Ramalingam,Borstler,Sales)"
205251,Fai,Mullainathan,"(205251,Fai,Mullainathan,Sales)"
205325,Serenella,Harllee,"(205325,Serenella,Harllee,Sales)"
205332,Gita,Baar,"(205332,Gita,Baar,Sales)"
205370,Geoffry,Marchesini,"(205370,Geoffry,Marchesini,Sales)"
205629,Guiseppe,Genin,"(205629,Guiseppe,Genin,Sales)"
205849,Masali,Walston,"(205849,Masali,Walston,Sales)"
205890,Georgi,Chenoweth,"(205890,Georgi,Chenoweth,Sales)"
205899,Radoslaw,Mundy,"(205899,Radoslaw,Mundy,Sales)"
205918,Lihong,Ghandeharizadeh,"(205918,Lihong,Ghandeharizadeh,Sales)"
205921,Bangqing,Chartres,"(205921,Bangqing,Chartres,Sales)"
206000,Atreye,Schapire,"(206000,Atreye,Schapire,Sales)"
206053,Tsuneo,Alblas,"(206053,Tsuneo,Alblas,Sales)"
206168,Serap,Matzat,"(206168,Serap,Matzat,Sales)"
206193,Kerryn,Senzako,"(206193,Kerryn,Senzako,Sales)"
206241,Kazuhira,Danecki,"(206241,Kazuhira,Danecki,Sales)"
206277,Candida,Toyoshima,"(206277,Candida,Toyoshima,Sales)"
206427,Nobuyoshi,Otillio,"(206427,Nobuyoshi,Otillio,Sales)"
206526,Hauke,Chepyzhov,"(206526,Hauke,Chepyzhov,Sales)"
206576,Chenxi,Chepyzhov,"(206576,Chenxi,Chepyzhov,Sales)"
206578,Deborah,Onuegbe,"(206578,Deborah,Onuegbe,Sales)"
206668,Jaana,Rabejac,"(206668,Jaana,Rabejac,Sales)"
206686,Shin,Mondadori,"(206686,Shin,Mondadori,Sales)"
206697,Billie,Quaggetto,"(206697,Billie,Quaggetto,Sales)"
206718,Koldo,Ramaiah,"(206718,Koldo,Ramaiah,Sales)"
206744,Kenton,Radivojevic,"(206744,Kenton,Radivojevic,Sales)"
206815,Insup,Frolund,"(206815,Insup,Frolund,Sales)"
206847,Luise,Akazan,"(206847,Luise,Akazan,Sales)"
206872,Marc,Stafford,"(206872,Marc,Stafford,Sales)"
207090,Stein,Uhrig,"(207090,Stein,Uhrig,Sales)"
207154,Almudena,Wendorf,"(207154,Almudena,Wendorf,Sales)"
207167,Mohd,Genin,"(207167,Mohd,Genin,Sales)"
207317,Francoise,Naudin,"(207317,Francoise,Naudin,Sales)"
207416,Gaurav,Kuhnemann,"(207416,Gaurav,Kuhnemann,Sales)"
207512,Valeska,Basagni,"(207512,Valeska,Basagni,Sales)"
207518,Jeanna,Reinhart,"(207518,Jeanna,Reinhart,Sales)"
207532,Lidong,Jeansoulin,"(207532,Lidong,Jeansoulin,Sales)"
207580,Parto,Harbusch,"(207580,Parto,Harbusch,Sales)"
207661,Hairong,Leslie,"(207661,Hairong,Leslie,Sales)"
207679,Vasilis,Rosti,"(207679,Vasilis,Rosti,Sales)"
207798,Munir,Gyorkos,"(207798,Munir,Gyorkos,Sales)"
207941,Florian,Emmerich,"(207941,Florian,Emmerich,Sales)"
207960,Aron,Uludag,"(207960,Aron,Uludag,Sales)"
208209,Kersti,Matzat,"(208209,Kersti,Matzat,Sales)"
208212,Bangqing,Lagarias,"(208212,Bangqing,Lagarias,Sales)"
208413,Takahira,Pena,"(208413,Takahira,Pena,Sales)"
208435,Arfst,Toyoshima,"(208435,Arfst,Toyoshima,Sales)"
208436,Adhemar,Denny,"(208436,Adhemar,Denny,Sales)"
208463,Ipke,Pillow,"(208463,Ipke,Pillow,Sales)"
208525,Adam,DiGiano,"(208525,Adam,DiGiano,Sales)"
208528,Sukumar,Polupanov,"(208528,Sukumar,Polupanov,Sales)"
208531,Dmitry,Peyn,"(208531,Dmitry,Peyn,Sales)"
208546,Piyush,Garnier,"(208546,Piyush,Garnier,Sales)"
208638,Khatoun,Zobel,"(208638,Khatoun,Zobel,Sales)"
208686,Gadiel,Farrag,"(208686,Gadiel,Farrag,Sales)"
208689,Hideo,Barvinok,"(208689,Hideo,Barvinok,Sales)"
208699,Sachio,Isaak,"(208699,Sachio,Isaak,Sales)"
208742,Heather,Ruther,"(208742,Heather,Ruther,Sales)"
208746,Hatsukazu,Schaaf,"(208746,Hatsukazu,Schaaf,Sales)"
208750,Leif,Thummel,"(208750,Leif,Thummel,Sales)"
208766,Masadi,Ashish,"(208766,Masadi,Ashish,Sales)"
208905,Chenye,Ramsey,"(208905,Chenye,Ramsey,Sales)"
209174,Kiam,Vidal,"(209174,Kiam,Vidal,Sales)"
209187,Shigeaki,Usery,"(209187,Shigeaki,Usery,Sales)"
209260,Maya,Ouhyoung,"(209260,Maya,Ouhyoung,Sales)"
209356,Tesuro,Jansen,"(209356,Tesuro,Jansen,Sales)"
209463,Arun,Masand,"(209463,Arun,Masand,Sales)"
209654,Aksel,Stiles,"(209654,Aksel,Stiles,Sales)"
209752,Amabile,Gulak,"(209752,Amabile,Gulak,Sales)"
209771,Vitali,Muniz,"(209771,Vitali,Muniz,Sales)"
209778,Przemyslawa,Walstra,"(209778,Przemyslawa,Walstra,Sales)"
209791,Mabhin,Garnham,"(209791,Mabhin,Garnham,Sales)"
209829,Froduald,Rosca,"(209829,Froduald,Rosca,Sales)"
209872,Breannda,Kaiser,"(209872,Breannda,Kaiser,Sales)"
209906,Joydip,Fadgyas,"(209906,Joydip,Fadgyas,Sales)"
210042,Alejandra,Hitomi,"(210042,Alejandra,Hitomi,Sales)"
210044,Ymte,Bergere,"(210044,Ymte,Bergere,Sales)"
210080,Premal,Perl,"(210080,Premal,Perl,Sales)"
210098,Mingzeng,Milicic,"(210098,Mingzeng,Milicic,Sales)"
210128,Olivera,Dayana,"(210128,Olivera,Dayana,Sales)"
210154,Kristine,Salverda,"(210154,Kristine,Salverda,Sales)"
210155,Eirik,Koblitz,"(210155,Eirik,Koblitz,Sales)"
210182,Patricio,Junet,"(210182,Patricio,Junet,Sales)"
210301,Karoline,Suri,"(210301,Karoline,Suri,Sales)"
210431,Giao,Diderrich,"(210431,Giao,Diderrich,Sales)"
210485,Mitchel,Codenie,"(210485,Mitchel,Codenie,Sales)"
210543,Zhensheng,Terwilliger,"(210543,Zhensheng,Terwilliger,Sales)"
210554,Piyawadee,Beidas,"(210554,Piyawadee,Beidas,Sales)"
